date,HHA11AS001XQ01,HHA31AS001XQ01,HHA51AS001XQ01,HHA71AS001XQ01,HHA81AS001XQ01,HNA00AA001AXQ01,HNA00AA002AXQ01,LAF14CG101XQ01,LAF31CG101XQ01,LAF33CG101XQ01
2016/3/1 17:06,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:07,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:08,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:09,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:10,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:11,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:12,85,85,85,85,85,100,58,2.59463,0.824176,0.152625
2016/3/1 17:13,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:14,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:15,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:16,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:17,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:18,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:19,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:20,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:21,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:22,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:23,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:24,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:25,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:26,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:27,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:28,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:29,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:30,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:31,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:32,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:33,85,85,85,85,85,100,66,2.65568,0.824176,0.213675
2016/3/1 17:34,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:35,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:36,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:37,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:38,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:39,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:40,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 17:41,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:42,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:43,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:44,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:45,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:46,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:47,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:48,85,85,85,85,85,100,66,2.65568,0.824176,0.152625
2016/3/1 17:49,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:50,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:51,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:52,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:53,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:54,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:55,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:56,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:57,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:58,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 17:59,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 18:00,85,85,85,85,85,100,85,2.59463,0.824176,0.152625
2016/3/1 18:01,85,85,85,85,85,100,85,2.59463,0.824176,0.152625
2016/3/1 18:02,85,85,85,85,85,100,85,2.59463,0.824176,0.152625
2016/3/1 18:03,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 18:04,85,85,85,85,85,100,80,2.59463,0.824176,0.213675
2016/3/1 18:05,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 18:06,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 18:07,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 18:08,85,85,85,85,85,100,80,2.59463,0.824176,0.213675
2016/3/1 18:09,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 18:10,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 18:11,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 18:12,85,85,85,85,85,100,68,2.59463,0.824176,0.152625
2016/3/1 18:13,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 18:14,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 18:15,85,85,85,85,85,100,50,2.59463,0.824176,0.213675
2016/3/1 18:16,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:17,85,85,85,85,85,100,50,2.59463,0.824176,0.213675
2016/3/1 18:18,85,85,85,85,85,100,50,2.59463,0.824176,0.213675
2016/3/1 18:19,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:20,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:21,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:22,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:23,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:24,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:25,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:26,85,85,85,85,85,100,50,2.59463,0.824176,0.213675
2016/3/1 18:27,85,85,85,85,85,100,50,2.59463,0.824176,0.152625
2016/3/1 18:28,85,85,85,85,85,100,80,2.59463,0.824176,0.152625
2016/3/1 18:29,85,85,85,85,85,100,84,2.65568,0.824176,0.213675
2016/3/1 18:30,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:31,85,85,85,85,85,100,84,2.65568,0.824176,0.152625
2016/3/1 18:32,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:33,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:34,85,85,85,85,85,100,84,2.65568,0.824176,0.152625
2016/3/1 18:35,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:36,85,85,85,85,85,100,84,2.65568,0.824176,0.152625
2016/3/1 18:37,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:38,85,85,85,85,85,100,84,2.65568,0.824176,0.152625
2016/3/1 18:39,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:40,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:41,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:42,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:43,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:44,85,85,85,85,85,100,84,2.59463,0.824176,0.152625
2016/3/1 18:45,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 18:46,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:47,85,85,85,85,85,100,62,2.59463,0.824176,0.213675
2016/3/1 18:48,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:49,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:50,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:51,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:52,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:53,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:54,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:55,85,85,85,85,85,100,62,2.59463,0.824176,0.213675
2016/3/1 18:56,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:57,85,85,85,85,85,100,62,2.59463,0.824176,0.213675
2016/3/1 18:58,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 18:59,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:00,85,85,85,85,85,100,62,2.59463,0.824176,0.213675
2016/3/1 19:01,85,85,85,85,85,100,62,2.59463,0.824176,0.213675
2016/3/1 19:02,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:03,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:04,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:05,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:06,85,85,85,85,85,100,62,2.59463,0.824176,0.213675
2016/3/1 19:07,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:08,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:09,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:10,85,85,85,85,85,100,62,2.59463,0.824176,0.152625
2016/3/1 19:11,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:12,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:13,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:14,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:15,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:16,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:17,85,85,85,85,85,100,78,2.59463,0.824176,0.213675
2016/3/1 19:18,85,85,85,85,85,100,78,2.59463,0.824176,0.213675
2016/3/1 19:19,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:20,85,85,85,85,85,100,78,2.59463,0.824176,0.152625
2016/3/1 19:21,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:22,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:23,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:24,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:25,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 19:26,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:27,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:28,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:29,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:30,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:31,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:32,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 19:33,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:34,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:35,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 19:36,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:37,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:38,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 19:39,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:40,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:41,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:42,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:43,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 19:44,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:45,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 19:46,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:47,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:48,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:49,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:50,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:51,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 19:52,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 19:53,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:54,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:55,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 19:56,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:57,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 19:58,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 19:59,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 20:00,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:01,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:02,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:03,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:04,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:05,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:06,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:07,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:08,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:09,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:10,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:11,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:12,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:13,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:14,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:15,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:16,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:17,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:18,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:19,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:20,85,85,85,80,80,100,66,2.53358,0.824176,0.152625
2016/3/1 20:21,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:22,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:23,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:24,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:25,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:26,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:27,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:28,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:29,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:30,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:31,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:32,85,85,85,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:33,85,85,85,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:34,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:35,85,85,80,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:36,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:37,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:38,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:39,85,85,80,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:40,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:41,85,85,80,80,80,100,66,2.59463,0.824176,0.213675
2016/3/1 20:42,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:43,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:44,85,85,80,80,80,100,66,2.59463,0.824176,0.152625
2016/3/1 20:45,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 20:46,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:47,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 20:48,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:49,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:50,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:51,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:52,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:53,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:54,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:55,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:56,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:57,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 20:58,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 20:59,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:00,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 21:01,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:02,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:03,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:04,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:05,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:06,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:07,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 21:08,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 21:09,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 21:10,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:11,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:12,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:13,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:14,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:15,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:16,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:17,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:18,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:19,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:20,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:21,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 21:22,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:23,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:24,85,85,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 21:25,85,85,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 21:26,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:27,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:28,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:29,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:30,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:31,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:32,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:33,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:34,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:35,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:36,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:37,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:38,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:39,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:40,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:41,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:42,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:43,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:44,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:45,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:46,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:47,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:48,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:49,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:50,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:51,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:52,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:53,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:54,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:55,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:56,85,85,80,80,75,100,70,2.59463,0.824176,0.213675
2016/3/1 21:57,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:58,85,85,80,80,75,100,70,2.59463,0.824176,0.152625
2016/3/1 21:59,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:00,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:01,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:02,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:03,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:04,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:05,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:06,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:07,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:08,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:09,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:10,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:11,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:12,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:13,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:14,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:15,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:16,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:17,80,80,80,75,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:18,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:19,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:20,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:21,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:22,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:23,80,80,80,75,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:24,80,80,80,75,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:25,80,80,80,75,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:26,80,80,80,75,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:27,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:28,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:29,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:30,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:31,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:32,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:33,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:34,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:35,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:36,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:37,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:38,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:39,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:40,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:41,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:42,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:43,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:44,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:45,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:46,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:47,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:48,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:49,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:50,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:51,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
